Comment	CreateTimeStamp	Type	videoID	videoTitle
Best match ever	2018-06-20T14:48:32.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
what kind of moron brings an infant to a tennis match	2018-06-17T12:46:53.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Los dos mejores jugadores de la historia del tenis por lejos	2018-06-15T05:40:39.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Nadal forever Congrats on your th French Open title	2018-06-11T01:47:20.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Yo this new mario game s lookin c r i s p	2018-06-07T19:37:37.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
This sport is stupid	2018-05-28T14:06:55.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Hiya I recently noticed something that is just like treasure for sports It includes all the information linked to most of the types of sports Type in Google as PlayGuide U if you also want to explore it	2018-05-04T18:55:33.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Who could of imagined that years later Roger Federer would return from a month injury break and Win Interesting that back then Federer s couch Stefan Edburg said Roger Federer could win another two or three Slams Am only saying this because he is years older than Nadal	2018-04-25T18:48:41.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Only watching this because homework	2018-04-23T14:15:19.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Omg The Nadal is Still Alive	2018-04-22T14:24:57.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
tell nadal to stfu lol	2018-04-20T03:32:27.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Hello I recently noticed something that is just like treasure for sports It provides everything from A to Z about sports All you have to do is to simply go to Google and type PlayGuide U	2018-04-18T18:23:31.000Z	Comment	q7AiwWwiF_k	Nadal VS Federer - Australian Open 2014 - Semi-Final - Full Match HD
Jhonnie Mac said if Roger Federer won he would be the Greatest after winning Slams Nadal and Djokovic are the Greatest in my opinion Federer most popular	2018-11-25T10:11:52.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
federer was st set against nadal how in the world he lost the momentum pure choked the match away such a choker	2018-10-02T08:29:37.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
Le vrai N mondial par le nombre de finale en grand Slam Nadal renvoie Federer ses tudes Le jeu de Nadal g nera beaucoup le Suisse sans les multiples blessure de l Ib re pas de doute possible en terme de chiffres nadal aurait un palmar s sans commune mesure avec celui de son rival Federer ses d but gagnait contre des vieillissants sans aucun palmar s puis vint l av nement du messie Nadal et ce fut autre chose	2018-08-17T00:19:04.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
Beautiful memories btwn roger and rafa before airs	2018-06-28T12:00:54.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
And so it begins the man with insane skill levels inability to deal with the defence hustle and sheer competitiveness of the best player on clay On the plus side it has led to much talk about Tennis most of it sheer garbage	2018-06-14T03:23:40.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
after this more omg	2018-04-27T17:03:07.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
toplar g z km yorr	2018-03-10T15:14:40.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
How Nadal has improved over the years and Federer too	2018-02-03T18:29:50.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
So hard to play nadal and Federer is in top form in this game	2017-10-11T18:08:58.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
Federer is the oldest looking year old i ve ever seen sheesh	2017-09-27T02:50:10.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
Ola la la	2017-09-17T01:11:31.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
After that match Rafa was in the finals just amazing	2017-04-02T21:58:46.000Z	Comment	oPqfRm2zwps	Roger Federer vs Rafael Nadal (2006 FRENCH OPEN - FINAL)
He looks here	2017-12-06T06:26:01.000Z	Reply	oPqfRm2zwps	Roger Federer vs Rafael Nadal FRENCH OPEN FINAL
What do you mean He looks normal for a year old	2017-10-30T15:03:17.000Z	Reply	oPqfRm2zwps	Roger Federer vs Rafael Nadal FRENCH OPEN FINAL
Horrible actually nadal is better than fed Idoit federer	2018-11-03T03:29:06.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
they should to this again for charity best of tickets would be hard to come by	2018-08-03T17:06:43.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Funny court	2018-07-31T18:47:44.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
This match will go down in history	2018-07-28T08:38:13.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Federer is a better tennis player than Nadal But Nadal is the greatest athlete to ever step on a tennis court	2018-07-27T04:17:00.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
this might be the dumbest thing tennis ever tried to do to exploit these guys for cash	2018-07-26T11:01:39.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Love their little chat at the end	2018-07-25T11:37:13.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
wtf the ball on was clearly out from Nadal Why did Nadal get the point	2018-07-20T13:31:39.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Nadal won as usual	2018-07-19T12:15:00.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
What this court	2018-07-18T03:52:02.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
fantastic mach of the best af all time Novak midle of time joing tham thay take at last slams	2018-07-17T23:52:21.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
I am a hardcore Federer fan but why is Federer always Nadal s little bitch in all their kye heah to head	2018-07-14T05:21:30.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
The Battle of the Surfaces would be better if the each side of the court had a grass quarter and a clay quarter	2018-07-12T05:42:07.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Wtf do they change the camera of site or change the surfaces every game	2018-07-06T01:59:04.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Sadly the grass court here just looks like a green clay	2018-06-29T15:53:16.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
To me Federer has direct placement or pin point accuracy on his shots Where as Nadal has finishing placement or blind accuracy on his shots meaning you don t know if his balls are gonna land in or out because of the different spins english that he puts on the ball with each groundstroke	2018-06-29T06:08:55.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
Rafa Nadal	2018-06-24T21:01:12.000Z	Comment	QVDelvwMWow	Rafael Nadal vs Roger Federer - Battle of Surfaces 2007 (Highlights) HQ
it is out graphic mistake but not judge	2018-09-29T04:37:54.000Z	Reply	QVDelvwMWow	Rafael Nadal vs Roger Federer Battle of Surfaces Highlights HQ
Bert Hogenveen who said he did	2018-07-31T19:52:22.000Z	Reply	QVDelvwMWow	Rafael Nadal vs Roger Federer Battle of Surfaces Highlights HQ
Cristian Ricardo Federer is the GOAT	2018-07-14T23:24:33.000Z	Reply	QVDelvwMWow	Rafael Nadal vs Roger Federer Battle of Surfaces Highlights HQ
I hate that screaming all the time sounds like Maria Sharapova	2018-04-15T10:31:33.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
nadal should have won this game he was a breakup in the fifth	2018-03-02T22:46:20.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
this is actually the most watchable tennis match i ve ever seen federer s one handed backhand service returns are insane noone has a better one handed backhand than federer	2018-03-02T22:44:00.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Wea mala	2018-01-27T02:42:23.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
AO Winner Predicted	2018-01-17T07:48:16.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Heros	2017-12-17T06:34:45.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
He was hitting flatter on both sides great depth and aggression Just like the days	2017-12-09T06:12:47.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Federer wants to retire but he can t he has to wait for nadal to retire or forced to otherwise his goatness will be under threat Life s pressure of the typical alpha male	2017-11-23T00:20:16.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
He cheated in this match see urself www aussie tralia blogspot com	2017-10-25T19:17:52.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Gods match	2017-10-01T17:29:33.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
was really the revenge of the veterans	2017-09-26T14:31:47.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Improve your tennis game here	2017-09-19T06:08:51.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
federer owns rafael nadal s pussy	2017-09-10T19:42:45.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Great summary	2017-09-07T02:23:21.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
In this match federer proved he is not a weak era player and nadal proved he is the worst returner in the world	2017-08-31T21:02:33.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
one of the greatest shots ive ever seen	2017-08-03T14:32:24.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
these two play the best matches against each other will miss them both	2017-07-26T14:10:55.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
nice quality thanks for sharing	2017-07-19T16:42:22.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
most crucial miss from Nadal	2017-07-18T16:37:07.000Z	Comment	iKnvwyasRzE	Roger Federer vs Rafael Nadal - Australian Open 2017 Final (Highlights HD)
Speaking of weak era can anyone just notice how Nadal destroyed the US Open competition Oh yeah he also didn t have to face any player ranked in the top I believe his highest ranked opponent was DelPo at Talking about weak era lol This era is even weaker than years ago	2017-09-11T13:15:44.000Z	Reply	iKnvwyasRzE	Roger Federer vs Rafael Nadal Australian Open Final Highlights HD
The greatest day of my life	2018-11-22T21:27:05.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
These highlights are so random Definitely missing some of the biggest points of the match	2018-09-14T07:47:59.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
tear of joy	2018-07-20T08:08:52.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
This is the match that I will probably return to watch the most times of all tennis matches After half a year outside the tour due to an injury at years of age ranked he comes back with THE BEST tennis he has ever played most smart extremely efficient and clever with completely freely working backhand and beats his greatest rival Rafa Nadal in sets with Rod Laver watching it on Rod Laver Arena I had such strong emotions back then It amazed me so much I almost cried from happiness	2018-05-11T18:06:47.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
awesome we like it	2018-01-15T01:46:17.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
How the heck did he manage to come back after being down	2017-01-29T20:39:16.000Z	Comment	ehQPt_c0H54	Roger Federer vs Rafael Nadal - Australian Open 2017 Final Highlights
Yes why did you leave out THAT point	2018-10-05T16:57:38.000Z	Reply	ehQPt_c0H54	Roger Federer vs Rafael Nadal Australian Open Final Highlights
The crowds tone is very strange here Not many Fed fans	2018-11-01T22:00:24.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
What a great display of physical strenght and speed from nadal great match but Federer serve was great that day	2018-09-24T04:55:49.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
What is it about Novak	2018-08-09T22:42:44.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Old fed beats prime nadal onclay hahah	2018-07-29T01:11:22.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
this was big warning for Nadal ahead of French Open but we all know what happened	2018-07-15T22:26:52.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
you re welcome	2018-04-14T04:47:06.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
If only he plays like this against Nadal in a French open final once more	2018-03-21T21:54:20.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Nadal tait fatigu de sa finale de h contre Djokovic	2018-03-06T05:51:32.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
this year he would also defeat rafa in Paris	2018-02-27T17:54:26.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Federer s dropshots were on another level that day	2018-01-31T16:03:12.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Nice to see Federer beating Nadal on clay	2018-01-28T13:57:07.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Such a bad match from Nadal It just doesn t feel right when Fed wins on clay when Nadal isn t at his best	2017-12-16T13:37:29.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
Bonita la muchacha y buen gesto esos corazones q le pusieron a su alrededor	2017-10-04T17:59:12.000Z	Comment	IRuyenvBZBM	Roger Federer vs Rafael Nadal   Madrid 2009 Final Highlights HD
old he was come on	2018-08-13T16:01:24.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle lol fuck off you deluded retarded cunt Accuses me of lying and hating and goes and does the exact same thing Lol if you have any friend then I feel terrible for them as you re such an ass hole Go fuck yourself you narcissistic fuck wit	2018-04-15T15:23:02.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson No i m not lying you said that nadal can not be beaten if his opponents don t play their best that s it if you can t remember whatever crap you post in videos then that s your problem idiot also you always brag about him being the best fighter in the game everywhere everytime without knowing that even qualifiers fight till the end when playing the likes of federer and djokovic in the first rounds of grand slams LOL as for the body thing can you tell me of someone who s much stronger than nadal let s see if you re still blinded as you always were And hey it s better to be a detective than a simple minded idiot who can t even remember his own lies	2018-04-15T11:38:48.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle and also didn t realise you were a detective now You must get very little pay though as you do such a shit job I can detect hundreds of times hahaha piss off mate	2018-04-15T11:25:09.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle nadal is one of if not the biggest fighters in the game That s what i said He never gives up that s obvious And no you re lying I said in a video about the times where nadal was easily beaten that all his opponents were playing really well which you re clearly to ignorant and dumb to notice that obvious statement And lol have you seen Nadal he s a big guy especially when you compare him to the likes of Djokovic Federer Rublev etc who are a lot skinnier The more heavier and stronger you are the more powerful you are it doesn t take a genius to know that Never said nadal was a terminator though You re just salty You re such a pussy Fuck off	2018-04-15T11:23:21.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson You re lying i can detect hunderds of times where you said things like Nadal is the biggest fighter out there Nadal never gives up You need to play your best to beat nadal Nadal s body screams power another failed attempt from mr deverson to fool people	2018-04-15T11:07:25.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle actual quote from the brunkle himself Federer isn t a terminator like Nadal Have never referred Rafa as a terminator you ve been the only one who s said that Well done	2018-04-15T07:39:43.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson Nadal is a terminator tom deverson all the time	2018-04-14T23:44:22.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle yeah No matter who young or old you are no matter how fit you are Playing a hour match will make you ache for more than a day And it WILL affect you if you play the next day Brunkle Logic Nadals semi vs Djoko hours not a marathon Federer semi vs Delpo and half hours marathon Do you not see how biased you are	2018-04-14T23:39:24.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson Yeah it s because of the marathon match prior to it fed is not a terminator like nadal plus he was sooo	2018-04-14T23:29:55.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle lol why did Federer lose to Murray in Olympics final Was it because Murray play so much better than him Or was it because Federer had played a and a half hour match the day before against Delpo Use your brain idiot	2018-04-14T23:00:35.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson Suddenly nadal is not a terminator anymore	2018-04-14T22:20:23.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Andy Lopez tbh nadal had just played a hour match the day before That s such a huge advantage for Federer	2018-03-22T08:28:00.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
J P excuses excuses	2018-07-20T13:09:15.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
C est la vie	2018-04-28T11:32:02.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
No he wouldn t	2018-09-02T21:21:19.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Amogg Venkat no my bad i was refering that roger cant beat Rafa on RG on that year or something like that but who cares	2018-05-13T23:11:12.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Casa Trapenses Rooms Oooo ok	2018-05-13T16:15:26.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Amogg Venkat he erased a comment	2018-05-13T16:09:29.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Casa Trapenses Rooms How s that bullshitting	2018-05-13T15:00:02.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
raj ganguly dont be bullshitting i love Roger but thats just untrue	2018-04-07T11:44:10.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Luchon You cannot win a match on clay with your serve	2018-12-01T02:31:50.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Luchon Well i disagree neither Nadal and Federer play a really good tennis but for me Federer deserve the victory because he committed a lowness number of unforced error on the clutch moment And what you say is like said that Federer is just a big server	2018-12-01T02:30:16.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Nadal played a great match and deserved the win but Federer got a good serve that day	2018-09-24T04:42:59.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
mrpatrickbuit Nadal also was	2018-07-29T01:12:35.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Cool Apple I m clearly a fed fan If you took the time to read this chain you d see that	2018-07-20T22:55:09.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
MrPatrickbuit any excuses for Hamburg you dumb cunt Fuck off rafatard you re only on this video to make pointless comments like this you dumbfuck	2018-07-20T13:16:53.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Your comment did not make it through Youtube s spam filter Tom Feelsbadman	2018-04-23T15:59:16.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Sometimes excuses are justified Much like Federer s losses to Nadal over the years are not because of Nadal being better but because Federer has such a bad matchup versus him That sounds like an excuse to Nadal fans	2018-04-23T14:37:56.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle okay you re definitely just trolling now haha you got me brunks	2018-04-14T23:35:55.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson Yours are kiddoish mine are logical	2018-04-14T23:28:13.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Thomas brunkle lol says the one who actually said that every loss to nadal that Federer has had is because of wrong mentality lol	2018-04-14T23:05:02.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Casa Trapenses Rooms yes I know its a part of the game He obviously wanted to get the final but he d know that he would be worn out because of his long match Federer played really well anyway didn t give nadal much of a shout the whole match he just played cool calm and collected	2018-04-14T23:04:23.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson Excuses as always	2018-04-14T22:21:28.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson its part of the game if u cant beat your opponent in and hour and lets say and its takes you hours then you are going to pay it it is what it is roger won well its part of the game to be in the final with hopefully lesser hours than your opponent	2018-04-07T11:47:16.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
MrPatrickbuit well yes I think in Madrid he did look a bit off and after the final his game went tits up He won in Rome didn t he but after that he was getting injured all the time and couldn t find form	2018-03-22T17:52:05.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
Tom Deverson I mean the awful part of the season only really came after this But yeah it was probably the fatigue	2018-03-22T08:40:42.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
MrPatrickbuit nadal had played a hour match against Djokovic in the semis the day before he was worn out Might ve made it a more competitive game and maybe could ve won too if the match was shorter But hey Federer played well and Nadal was having a bad season too	2018-03-22T08:29:26.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
I never said he was not I m just saying Nadal wasn t	2018-02-11T10:28:44.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
mrpattric federer was at his best dumbass	2018-02-11T10:19:20.000Z	Reply	IRuyenvBZBM	Roger Federer vs Rafael Nadal Madrid Final Highlights HD
The better palyer won Thats it	2018-09-20T14:15:27.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
you should ve put in Fed s backhand hit when it was Ch ship Point for Nadal in the th set Nadal up in the tiebreak which would ve been right after the shot at	2018-08-04T16:10:35.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Djokovic Nadal Wimbledon Was the better game	2018-07-22T14:56:31.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Not showing their serves Why would you do that	2018-07-06T18:00:57.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Le meilleur match de l histoire D autres suggestions	2018-07-03T08:24:27.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
The way nadal slowed down the game with his annoying turtle pace scratching his ass all the wiping is a disgrace	2018-06-30T04:26:26.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
The play by Nadal to save a point at is just insane Pure hustle and talent	2018-06-29T07:10:59.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Nunca nadie coraz n nunca nadie lo sabr si fue amor lo que tembl esa noche junto al mar quien puede vencer esta lengua	2018-06-24T02:57:24.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Can we actually get this match on the year anniversary	2018-06-11T17:50:11.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Vamos Rafa	2018-06-09T23:41:09.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Not the best match for me Overrated specially compared to s AO Here Nadal was MILES ahead but for some reason he lost two tiebreaks Look at the first two sets he was hitting winners all over the courts barely making mistakes If not for the serve Federer would ve been destroyed as he was on clay during RG that same year He s lucky that fast courts allow great servers to play their game Clay is the only surface that makes you earn a point by using angles and not just the lazy serve and second shot	2018-04-30T09:35:03.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Nadal is top of tennis he is best genius player	2018-03-19T00:41:44.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Por errores gano Nadal	2018-02-12T20:45:21.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Why did you leave out that amazing point where Federer saved match point after that Nadal amazing shot at the back of the court	2018-02-10T03:31:07.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Best male tennis match	2018-02-05T06:13:36.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
Federer was nowhere near his best here	2017-11-06T22:10:24.000Z	Comment	eINRmrZjWe8	Wimbledon 2008 Roger Federer vs Rafael Nadal Final
